title,description
UI/UX Engineer,"As a Senior UI developer, you will be responsible for designing and implementing complex product requirements that are highly usable, scalable, extensible, and…"
UI/UX Engineer,"Previous leadership experience of a team of graphics engineers.
 Develop cutting edge rendering features and special effects to support the needs of internal…"
UI/UX Engineer,Your involvement with these systems will be comprehensive and you will collaborate with other sim engineers and product management to create the best looking…
UI/UX Engineer,"Previous leadership experience of a team of graphics engineers.
 Develop cutting edge rendering features and special effects to support the needs of internal…"
UI/UX Engineer,"There are many exciting projects on which to work. iboss software developers excel at solving tough problems, collaborating well, and working with customer…"
UI/UX Engineer,"&gt; 5 years of software development experience.
 Software development: 5 years (Preferred).
 Joining Vision requires no trade-offs."
UI/UX Engineer,"&gt; 5 years of software development experience.
 Software development: 5 years (Preferred).
 Joining Vision requires no trade-offs."
UI/UX Engineer,"Programming experience in building high quality software as a UI developer.
 Participation in the planning and sizing of work as part of a software development…"
UI/UX Engineer,"Integrate software with existing software/systems.
 Work closely with senior developers and software engineers to gain additional knowledge and expertise."
UI/UX Engineer,"There are many exciting projects on which to work. iboss software developers excel at solving tough problems, collaborating well, and working with customer…"
UI/UX Engineer,"Javascript expertise is a must.
 Must be able to create responsive designs from prototype.
 Job Types: Full-time, Contract."
UI/UX Engineer,"Previous leadership experience of a team of graphics engineers.
 Develop cutting edge rendering features and special effects to support the needs of internal…"
UI/UX Engineer,Your involvement with these systems will be comprehensive and you will collaborate with other sim engineers and product management to create the best looking…
UI/UX Engineer,Your involvement with these systems will be comprehensive and you will collaborate with other sim engineers and product management to create the best looking…
UI/UX Engineer,"&gt; 5 years of software development experience.
 Software development: 5 years (Preferred).
 Joining Vision requires no trade-offs."
UI/UX Engineer,"Participate in the full software development life-cycle.
 Work with technologists, UI/UX engineers, researchers to architect and build mobile-responsive web…"
UI/UX Engineer,"Previous leadership experience of a team of graphics engineers.
 Develop cutting edge rendering features and special effects to support the needs of internal…"
UI/UX Engineer,"UI/UX Design/Front-End designer/developer.
 Design of PSDs for visual layout.
 Responsive website and adherence to mobile-first design principles."
UI/UX Engineer,"UI/UX Design/Front-End designer/developer.
 Design of PSDs for visual layout.
 Responsive website and adherence to mobile-first design principles."
UI/UX Engineer,"The ideal candidate should have an eye for clean and artful web design.
 They should have superior user interface design skills."
UI/UX Engineer,"You will collaborate with our data, design, product and engineering teams and be responsible for creating ideas, communications, and interface for the sellers…"
UI/UX Engineer,"Develop software for both cloud and on-premises deployments with an understanding of design for scalability, performance and reliability."
UI/UX Engineer,"&gt; 5 years of software development experience.
 Software development: 5 years (Preferred).
 Joining Vision requires no trade-offs."
UI/UX Engineer,"Previous leadership experience of a team of graphics engineers.
 Develop cutting edge rendering features and special effects to support the needs of internal…"
UI/UX Engineer,"UI/UX Design/Front-End designer/developer.
 Design of PSDs for visual layout.
 Responsive website and adherence to mobile-first design principles."
UI/UX Engineer,Your involvement with these systems will be comprehensive and you will collaborate with other sim engineers and product management to create the best looking…
UI/UX Engineer,"Designs software solutions based on business requirements.
 Bachelor's degree in Programming/Systems or Computer Science or other related field or equivalent…"
UI/UX Engineer,"Previous leadership experience of a team of graphics engineers.
 Develop cutting edge rendering features and special effects to support the needs of internal…"
UI/UX Engineer,"There are many exciting projects on which to work. iboss software developers excel at solving tough problems, collaborating well, and working with customer…"
UI/UX Engineer,"&gt; 5 years of software development experience.
 Software development: 5 years (Preferred).
 Joining Vision requires no trade-offs."
UI/UX Engineer,"You will maintain and implement visual design systems across platforms in an iterative software development environment.
 Experience with design systems a plus."
UI/UX Engineer,"Develop software for both cloud and on-premises deployments with an understanding of design for scalability, performance and reliability."
UI/UX Engineer,"Helping patients start and stay on treatment with rules-driven smart interactions via phone, email, SMS, mobile, web and printed materials."
UI/UX Engineer,"As a Senior UI developer, you will be responsible for designing and implementing complex product requirements that are highly usable, scalable, extensible, and…"
UI/UX Engineer,Your involvement with these systems will be comprehensive and you will collaborate with other sim engineers and product management to create the best looking…
UI/UX Engineer,"ERA products into engineered software.
 7-10 years’ software engineering, UI development and IT experience.
 Lead development activity using Open-source software …"
UI/UX Engineer,"&gt; 5 years of software development experience.
 Software development: 5 years (Preferred).
 Joining Vision requires no trade-offs."
UI/UX Engineer,"UI/UX Design/Front-End designer/developer.
 Design of PSDs for visual layout.
 Responsive website and adherence to mobile-first design principles."
UI/UX Engineer,"Develop software for both cloud and on-premises deployments with an understanding of design for scalability, performance and reliability."
UI/UX Engineer,"There are many exciting projects on which to work. iboss software developers excel at solving tough problems, collaborating well, and working with customer…"
UI/UX Engineer,Your involvement with these systems will be comprehensive and you will collaborate with other sim engineers and product management to create the best looking…
UI/UX Engineer,"2 years of software development experience with exposure to front end User Interface application development.
 This position may require travel in the US."
UI/UX Engineer,"Looking for only local candidates as client needs 2 days/week onsite and remaining days can work on remote.
 Skills: * HTML/JSP/JQuery/CSS/Javascript/Ajax."
UI/UX Engineer,"&gt; 5 years of software development experience.
 Software development: 5 years (Preferred).
 Joining Vision requires no trade-offs."
UI/UX Engineer,"6 years of experience in developing Web applications.
 Must have Production support/Prototyping experience.
 Should have experience in Angular/React."
UI/UX Engineer,"Previous leadership experience of a team of graphics engineers.
 Develop cutting edge rendering features and special effects to support the needs of internal…"
UI/UX Engineer,"Previous leadership experience of a team of graphics engineers.
 Develop cutting edge rendering features and special effects to support the needs of internal…"
UI/UX Engineer,"We’re an industry-leading digital signage company that’s looking for a creative, highly-motivated web professional to join our development team."
UI/UX Engineer,"Develop software for both cloud and on-premises deployments with an understanding of design for scalability, performance and reliability."
UI/UX Engineer,"UI/UX Design/Front-End designer/developer.
 Design of PSDs for visual layout.
 Responsive website and adherence to mobile-first design principles."
UI/UX Engineer,"As a Senior UI developer, you will be responsible for designing and implementing complex product requirements that are highly usable, scalable, extensible, and…"
UI/UX Engineer,"Previous leadership experience of a team of graphics engineers.
 Develop cutting edge rendering features and special effects to support the needs of internal…"
UI/UX Engineer,"ERA products into engineered software.
 7-10 years’ software engineering, UI development and IT experience.
 Lead development activity using Open-source software …"
UI/UX Engineer,"&gt; 5 years of software development experience.
 Software development: 5 years (Preferred).
 Joining Vision requires no trade-offs."
UI/UX Engineer,"There are many exciting projects on which to work. iboss software developers excel at solving tough problems, collaborating well, and working with customer…"
UI/UX Engineer,"There are many exciting projects on which to work. iboss software developers excel at solving tough problems, collaborating well, and working with customer…"
UI/UX Engineer,"&gt; 5 years of software development experience.
 Software development: 5 years (Preferred).
 Joining Vision requires no trade-offs."
UI/UX Engineer,"Previous leadership experience of a team of graphics engineers.
 Develop cutting edge rendering features and special effects to support the needs of internal…"
UI/UX Engineer,"Develop software for both cloud and on-premises deployments with an understanding of design for scalability, performance and reliability."
UI/UX Engineer,"&gt; 5 years of software development experience.
 Software development: 5 years (Preferred).
 Joining Vision requires no trade-offs."
UI/UX Engineer,"There are many exciting projects on which to work. iboss software developers excel at solving tough problems, collaborating well, and working with customer…"
UI/UX Engineer,"UI/UX Design/Front-End designer/developer.
 Design of PSDs for visual layout.
 Responsive website and adherence to mobile-first design principles."
UI/UX Engineer,"&gt; 5 years of software development experience.
 Software development: 5 years (Preferred).
 Joining Vision requires no trade-offs."
UI/UX Engineer,"Do you want to build innovative software that improves patient care?
 Partner with product managers and backend engineers to build elegant and innovative…"
UI/UX Engineer,"ERA products into engineered software.
 7-10 years’ software engineering, UI development and IT experience.
 Lead development activity using Open-source software …"
UI/UX Engineer,"Expert knowledge of advanced javascript (React-js, D3, node.js).
 Experience with Spring Framework including Spring Boot, Spring Cloud, and Spring Security."
UI/UX Engineer,"&gt; 5 years of software development experience.
 Software development: 5 years (Preferred).
 Joining Vision requires no trade-offs."
UI/UX Engineer,"As a UI Developer at Octo, you will support the Technical Lead, UX Designer, Java Developers and other UI Developers with software development tasking one of…"
UI/UX Engineer,"There are many exciting projects on which to work. iboss software developers excel at solving tough problems, collaborating well, and working with customer…"
UI/UX Engineer,"UI/UX Design/Front-End designer/developer.
 Design of PSDs for visual layout.
 Responsive website and adherence to mobile-first design principles."
UI/UX Engineer,"&gt; 5 years of software development experience.
 Software development: 5 years (Preferred).
 Joining Vision requires no trade-offs."
UI/UX Engineer,"ERA products into engineered software.
 7-10 years’ software engineering, UI development and IT experience.
 Lead development activity using Open-source software …"
UI/UX Engineer,"Test and validate software to ensure responsiveness accuracy across all supported devices.
 High level of proficiency in MS Office software (Outlook, Word, Excel…"
UI/UX Engineer,Your involvement with these systems will be comprehensive and you will collaborate with other sim engineers and product management to create the best looking…
UI/UX Engineer,"Gather and evaluate user requirements in collaboration with product managers and engineers.
 Up-to-date knowledge of design software like Adobe Illustrator …"
UI/UX Engineer,"You can get a unique experience working with a complex customer’s infrastructure and dealing with a high number of integrations with external systems, as these…"
UI/UX Engineer,"Previous leadership experience of a team of graphics engineers.
 Develop cutting edge rendering features and special effects to support the needs of internal…"
UI/UX Engineer,"Must have atleast 10-12 years of total experience.
 Experience in the development of custom applications using Java, JavaScript, jQuery, AngularJS, and ReactJS."
UI/UX Engineer,Your involvement with these systems will be comprehensive and you will collaborate with other sim engineers and product management to create the best looking…
UI/UX Engineer,"Previous leadership experience of a team of graphics engineers.
 Develop cutting edge rendering features and special effects to support the needs of internal…"
UI/UX Engineer,"&gt; 5 years of software development experience.
 Software development: 5 years (Preferred).
 Joining Vision requires no trade-offs."
UI/UX Engineer,"Develop software for both cloud and on-premises deployments with an understanding of design for scalability, performance and reliability."
UI/UX Engineer,"Previous leadership experience of a team of graphics engineers.
 Develop cutting edge rendering features and special effects to support the needs of internal…"
UI/UX Engineer,"UI/UX Design/Front-End designer/developer.
 Design of PSDs for visual layout.
 Responsive website and adherence to mobile-first design principles."
UI/UX Engineer,"Previous leadership experience of a team of graphics engineers.
 Develop cutting edge rendering features and special effects to support the needs of internal…"
UI/UX Engineer,"Basic principles of software design for maintainable and extendable software;
 Excellent communication skills including the ability to communicate software…"
UI/UX Engineer,"UI/UX Design/Front-End designer/developer.
 Design of PSDs for visual layout.
 Responsive website and adherence to mobile-first design principles."
UI/UX Engineer,"Previous leadership experience of a team of graphics engineers.
 Our client is one of the world's largest independent video game developers."
UI/UX Engineer,"4+ years working in large scale enterprise software development environments.
 BS or higher in Computer Science, Software Engineering or a related field or…"
UI/UX Engineer,Skills : o Should have experience in developing UI for enterprise applications using *B**ackbone* *JS/**Handlebar JS* HTML5/JSX/jQuery/CSS3/SASS/ES6.
UI/UX Engineer,"As a Senior UI developer, you will be responsible for designing and implementing complex product requirements that are highly usable, scalable, extensible, and…"
UI/UX Engineer,"As a Senior UI developer, you will be responsible for designing and implementing complex product requirements that are highly usable, scalable, extensible, and…"
UI/UX Engineer,"UI/UX Design/Front-End designer/developer.
 Design of PSDs for visual layout.
 Responsive website and adherence to mobile-first design principles."
UI/UX Engineer,"Our client is seeking a UI/UX Designer.   Location: Bethesda, MD Position Type: Full Time   Position overview - Do you live and breath e beautiful design?  - Do you look at every street sign, every advertisement, every website and wish you could make it more usable?  - Our client is looking for a highly talented, creative and innovative UX/UI Designer to join its product development team.  - We're looking for designers that want to make a real impact in early childhood education. - You will work closely with the development team to ensure that our platform is beautiful to look at and delightful to use.   Specific roles and responsibilities:  - Be a customer advocate for identifying and defining key application functionality, workflow and design - Works closely with product management and technology development to design a delightful user experience - Develops wireframes, storyboards and user personas to help guide the evolution of our platform - Performs usability and accessibility testing on our technology platform - Engages customers in open dialogue about functionality and design in the platform - Leads the definition and implementation of a user experience practice at the company   Qualifications: - Bachelor's degree in Computer Human Interaction, User Experience, or a related field - Minimum of five (5) years of hands-on experience in user experience design - Online portfolio of projects and designs you have worked on - Deep understanding of typography, layout, color and quality design - Understanding of HTML, Javascript and CSS fundamentals - Experience with usability testing, focus groups, customer outreach and prototyping - Experience with accessibility and 508 compliance - Patience, rigor, and the ability to communicate clearly - Highly collaborative work style CSS, Development, HTML, HTTP, JavaScript, Management, Testing, UX"
UI/UX Engineer,"Let’s face it: front end development is awesome. Right now, Vestmark has an opportunity for someone who wants to spend their days doing something awesome. As a user interface engineer at Vestmark, you’ll have the chance to build elegant, sophisticated web interfaces that will be used by thousands of money managers and financial advisors. You’ll put your problem-solving skills and design knowledge to the test on projects that are so cool you’ll finally be able to lay aside your lingering regrets about not becoming a fighter-jet pilot. Sound’s great, right? That’s because it is.Responsibilities Write front-end code in JavaScript, KnockoutJS, HTML/CSS, and Velocity Templating LanguageUse Git for version controlImplement new features from technical design documentsWork closely with and incorporate feedback from product management and back-end engineersRapidly fix bugs and solve problemsProactively look for ways to make Vestmark betterConvincingly laugh at the VP of Engineering’s jokes Qualifications 25+ years in building browser-based applicationsExpert JavaScript/HTML/CSS/Ajax coding skillsExperience with KnockoutJS, AngularJS, or similar MV* frameworksExperience with server-side templating enginesFamiliarity with Java and Java-based web frameworksDisciplined approach to testing and quality assuranceStrong command of web standards, CSS-based design, cross-browser compatibilityStrong foundation in interaction design principlesGreat written communication and documentation abilities Desired Skills Visual design skillsGood understanding of web technologies (HTTP, Apache, Tomcat)Experience with server-side programmingWillingness to occasionally bring in cookies or other baked goodsWillingness to eat cookies or other baked goods that coworkers bring inB.S. or higher in Computer Science or equivalent  javascript, html5, css3"
UI/UX Engineer,"We have an immediate opening with our Direct Client, a Fortune 500 company as below. Please call me at 469 713 3521 or respond with your latest resume at your earliest. Title: UI DeveloperLocation: Waltham, MA.Job Description/Qualification: BS degree or equivalent in Computer Science, Engineering or related areaRelevant industry experience (6+ years) Expert UI developer with passion for creating intuitive and pleasing user interfacesExpertise in developing scalable front-end user interfaces using AngularJS, HTML5, CSS3, less, Javascript and JQuery, Grunt, Bower.Experience in developing Restful APIs Experience with eclipse, git, Jira and Confluence.Experience dealing with issues developing front end web applications including browser compatibility issues.Experience in web servers like Apache, Tomcat.Knowledge of application containers like Docker. Unix/Linux OS experience.Excellent written and verbal communication skills Desired Skills/Experience Master's Degree (CS or equivalent) Experience using test automation tools such as Seleinum or Grunt Sincerely yours,Poonam ShamiliNewt Global 1300 W Walnut Hill Lane, Irving, TX 75038(469) 995-7933poonamshamili@newtglobal.com ......................... UI, HTML5, CSS3, Selenium, Grunt, Angularjs,"
UI/UX Engineer,"UI DeveloperAs a front-end developer, you’ll be responsible for enhancing the user experience of a powerful and innovative analytics platform, using the latest techniques and tools to create effective and insightful ways of analyzing and understanding the online conversation.Implement web user interfaces, using Javascript, jQuery, CSS, flot, and other toolsUse your creativity and insight to design new features and systemsHelp establish and grow UI infrastructure, including libraries, jQuery plug-ins, shared stylesheets, etc.Actively participate in the product development life cycle via rapid prototyping with wireframes and mockupsWork closely with cross-functional, customer-facing teams to understand use cases and user needsCooperate extensively with back-end engineers on the implementation of new functionality Requirements5+ years of web user interface design and implementation experienceProven achievement blending hard-core front-end coding with beautiful, clear designDeep understanding of SaaS-style web applications with sophisticated functionalityExperience with Agile teams, using UI prototypes to drive requirements gathering and feature refinementIn-depth knowledge of jQuery Exposure to the following are a major plus: HTML5, CSS3, Javascript-based graphing librariesUS Citizens and All those authorized to work in the US are encouraged to apply JavaScript, jQuery, CSS3, HTML5"
UI/UX Engineer,"Hi,Please review the below job details and let me know if you are interested,==============================================Position : UI/UX DeveloperLocation : Windsor CT Duration : FulltimePOSITION DETAILS: Programming design, development, and implementation of documented as well as verbal functional specificationsAs needed, work with customers to achieve correct functional specificationsSupport customer production problems Provide timely status of projectsPerform other duties as requested REQUIRED QUALIFICATIONS: 5+ years overall experience with HTML, JavaScript, JQuery and CSS/SASSExperience with modern front-end designs UI/UX.3+ years overall program experience with C#Have worked with ASP.NET, MVCC# debug skillsExperience using MS SQLMust understand object oriented programming, inheritance, polymorphismCan create and alter SQL tables, functions, and proceduresSQL debug skillsUnderstand table variables, output parameters, identity columns, temporary tables their scopeUnderstand database normalizationUnderstand Inner and Outer joins to tablesStrong written and verbal communication skills with the ability to clearly articulate opinions and ideasExcellent analytical, reasoning and problem-solving abilitiesAutonomy to work effectively with minimal supervisionAbility to meet deadlines and to work under pressure in a team environmentMust be organized and self-startingAbility to adapt to rapidly changing prioritiesAbility to work independently or as part of a teamStrong understanding of computing environments (client-server applications, web applications, networks, databases)Strong analytical and problem-solving skills PREFERRED QUALIFICATIONS: Familiarity with Javascript frameworks (backbone, angularjs or vuejs)Bachelor's degree in Computer Science or related fieldUnderstanding/Experience with Web APIs/Web ServicesDebug skills for HTML, JavaScript, and VBScript codeHave worked with SWIFT message formats  Understand basics of financial applicationsUnderstand service orient architecture/programming EXCELLENT BENEFIT PACKAGE INCLUDING 401K and BONUS POTENTIAL C#,ASP,Dotnet,.net,html5,css,jquery,javascript,bootstrap,ui,ux"
UI/UX Engineer,"Let’s face it: front end development is awesome. Right now, Vestmark has an opportunity for someone who wants to spend their days doing something awesome. As a user interface engineer at Vestmark, you’ll have the chance to build elegant, sophisticated web interfaces that will be used by thousands of money managers and financial advisors. You’ll put your problem-solving skills and design knowledge to the test on projects that are so cool you’ll finally be able to lay aside your lingering regrets about not becoming a fighter-jet pilot. Sound’s great, right? That’s because it is.Responsibilities Write front-end code in JavaScript, KnockoutJS, HTML/CSS, and Velocity Templating LanguageUse Git for version controlWrite technical design documents from product specifications and user storiesReview designs and implementations for code quality and adherence to specificationsWork closely with and incorporate feedback from product management and back-end engineersRapidly fix bugs and solve problemsProactively look for ways to make Vestmark betterConvincingly laugh at the VP of Engineering’s jokes Qualifications 6 years in building browser-based applicationsDeep understanding of JavaScript, HTML, and CSS, along with their use in dynamic, client-oriented web applicationsExperience with KnockoutJS, AngularJS, or similar frameworks, along with a strong understanding of the concepts behind MVVM designsWorking knowledge of design patterns (modules, factories, facades, etc), their pros and cons, and how to use them to solve problemsFamiliarity with Git or another DVCSExperience with server-side templating enginesDisciplined approach to testing and quality assuranceGood understanding of client-server communication protocols and server-side programmingStrong command of web standards, CSS-based design, cross-browser compatibilityStrong foundation in interaction design principles and the ability to translate user stories into interfaces that facilitate themThe ability to collaborate with other developers and clearly articulate complex ideas in person and print Desired Skills Visual design skillsWillingness to occasionally bring in cookies or other baked goodsWillingness to eat cookies or other baked goods that coworkers bring inB.S. or higher in Computer Science or equivalent javascript, front end development, css3, html5"
UI/UX Engineer,"Limited domestic travel and/or relocation to multiple client locations nationwide to define business objectives, project scope and solution space; design/develop applications using CSS3 and HTML5. Develop code to call web services/API. Implement Validation Controls using Object Oriented JavaScript.  UI, CSS, HTML"
UI/UX Engineer,"E*Pro Consulting service offerings include contingent Staff Augmentation of IT professionals, Permanent Recruiting and Temp-to-Hire. In addition, our industry expertise and knowledge within financial services, Insurance, Telecom, Manufacturing, Technology, Media and Entertainment, Pharmaceutical, Health Care and service industries ensures our services are customized to meet specific needs. For more details please visit our website:www.eprocorp.com We have been retained for providing recruiting assistance, for Direct hires, by one of the world-leading information technology consulting, services, and business process outsourcing organization that envisioned and pioneered the adoption of the flexible global business practices that today enable companies to operate more efficiently and produce more value. E* Pro, Inc. is an Equal Opportunity Employer and all qualified applicants will receive consideration for employment without regard to gender, race, color, religion, sex, national origin, veteran or disability status We are looking UI Developer @ Plano, TX on Permanent/Full Time Employment. Please find below the details of the position****************************************************************************************No Visa Sponsorship for this positionNo Third Party Subcontracting for this position****************************************************************************************Job Description:Job Title:             UI DeveloperJob Location:     Plano, TX Duration:            Full Time/Permanent Position Required Skills:UI, JQuery, HTML/CSS, JavaScript If you find yourself suitable for this position, kindly send your updated resume describing your suitability for this position and expected salary to Email ID: arsubramaniyan@epro-consulting.com or reach me 732-283-0499 Ext 507 UI, JQuery, HTML/CSS, JavaScript"
UI/UX Engineer,"User Experience Designer to help design next generation enterprise digital experiences. This person will collaborate directly with a team of product owners, marketing managers, and visual designers to create intuitive web interfaces and interactive tools that balance user need with business goals. Responsibilities:•             Research and understand complexities of our user needs as they relate to digital experience.•             Help define and be a voice for user needs related to all project design. Help find or develop data capture, competitive analysis, and developed personas.•             Partner with Product Owners & Marketing teams to define requirements, user stories, and provide functional, innovative solutions.•             Work directly with visual and interactive design teams to ensure design and development is applied properly to intended experience that you defined. Able to document experience fully for our product and development team execution.•             Create mockups, user journeys, wireframes as needed to communicate experience design and intent for new ideas.•             Use tools like Sketch/InVision, and information architecture organizational skills to clearly define your vision.•             Test your ideas/designs for usability issues ahead of development.•             Promote and foster inclusive design/development practices through better understanding of web accessibility as applied to your experience solutions.•             Strong knowledge of how to design experiences that work equally well in modern as well as legacy browsers/platforms.•             Able to take loose requirements and concept on the fly with a strong agile mindset•             Able to think ahead in designing for larger UI framework systems and specifically for responsive design•             Demonstrate strong ability to sell your vision to peers and senior management. Required Skills:•             Bachelor's degree or foreign equivalent in Digital Arts, Information Technology, Computer Software/Engineering or a related field plus 3-5 years' experience.•             Front end development experience or strong understanding is a huge plus.•             Ability to work independently as necessary to move projects forward.  UX, Sketch, invision"
UI/UX Engineer,"Media/ Publishing firm is searching for a Senior Front End Developer for their team. You will join their application development team and be responsible for the engineering, use and integration of front-end development technologies to create internal and/or external internet pages and web-applications.   Requirements/Responsibilities: Hand coding HTML5/CSS/JavaScript Creating CSS-based layouts using responsive, semantic, W3C standards-compliant HTML. Expert Vanilla Javascript a must.  Production experience with AngularJS Experience with Agile dev in a team environment Experience with TDD (test driven development) Continuous integration experience Responsive design coding techniques   This is a full time opportunity. Salary ranges from $100,000-$120,000   Please submit your resume to TechJobs@nsstaff.com  Javascript, AngularJS, HTML, CSS3"
UI/UX Engineer,"Hi,We are looking for UX designer with following skills &experience.Client: InfosysLocation: Middletown, NJDuration: Min 6 monthsRequired Skills:UX designer leveraging PhD level expertise in human behavior, cognition, information management, and speech science to design and advocate for a superior customer experience.Interested candidates pls mail us your updated resumes to usjobs@oneapps.com immediately.  UX design, Human behavior"
UI/UX Engineer," This role is a senior developer for the front end development team.  Responsibilities: - Build frontend UI, program for capabilities using client side technologies as well as frameworks, offer cross platform compatibility/support. - Responsible for the components of complex front end engineering and/or analytical tasks and activities. - Assists in establishment of contracts for services over REST with lower tier subsystems while coordinating with multiple teams for achieving a robust subsystem design and integration of the total system.- Serves as a fully seasoned/proficient technical resource; provides tech knowledge and capabilities as team member and individual contributor.- Strong Modern Front-end Web Development Portfolio - 5+ years of experience with standards-compliant web development (semantic HTML and CSS, unobtrusive JavaScript, etc.)- Expert proficiency in HTML5, CSS3, JavaScript- Ability to covert Photoshop Visual Design mockups to valid cross-browser semantic HTML and CSS markup.- Understanding of front-end performance testing and optimization techniques- Understanding of front-end development best practices (accessibility, 508/WCAG compliance, performance optimization)- Experience working in a fast paced environment while effectively prioritize multiple tasks to meet tight timelines.- Must be able to work within a team environment, willing to learn, and take direction.- Expertise in JavaScript and Frameworks, like – Angular, JQuery, etc.  Ability to write reusable, modular CSS for large applications.  Expertise in HTML5, CSS3- Experience with CSS preprocessors, like – LESS;  JavaScript Templating Framework, e.g. Handlebars; JSON Objects; SVGs- Experience with JavaScript Animation Libraries, like – Velocity.js, CSS Animations; Node JS, Grunt/Gulp ===================================================================SageOne Inc is an Equal Opportunity Employer offering competitive salaries and benefits. Visit our website www.sageoneinc.com UI, HTML5, CSS3, JavaScript, Photoshop, Angular, JQuery"
UI/UX Engineer,"Position: UX DesignerLocation: Philadelphia (Center City)Status: FreelanceEstimated Duration: OngoingStarts: Week of 8/29Rate: Up to $40/hrJob Description:Our client, a financial institution, is looking for a UX Designer to join their team for an ongoing freelance assignment.You will be working with the UX team to play a key role in design, development and maintenance of the company's internet, extranets and intranets. Interfacing with all business units you will be responsible for enhancing the company's websites, mobile and tablet experiences while incorporating the latest digital design concepts.Responsibilities:-Document user flows and use cases-Analyze competitive site design-Manage wireframe creation-Conduct UX testing in the Quality Assurance (QA) processRequirements:-5+ years UX design experience-Fully proficient in Axure-Knowledge of HTML, XHTML, and CSS-Samples of detailed wireframesIf you feel you are qualified for this position please send your resume (and samples if applicable) View additional job opportunities at www.creativecircle.com UX design, Axure, HTML, XHTML, CSS, detailed wirefreames"
UI/UX Engineer,"UI/ UX DeveloperBerkeley Heights , NJ4+ monthsSkype Interview at Vendor OfficeELEARNING Developing experience is a must!Description Design and develop interactive gaming and eLearning elements using sound instructional design principles Work with members of the Learning & Development team to develop and program SCORM compliant Flash, ActionScript, HTML /HTML5, Javascript, JSP, AJAX and JQuery based e-learning , and gaming interactions using industry leading authoring tools and development techniques to program interactivity in eLearning courses Team player who is strategic, persuasive, flexible, adaptable, and collaborative in a goal-oriented organization, characterized by entrepreneurial energy, rapidly shifting priorities, and multiple stakeholders Analyze storyboards and other documentation and make recommendations for proper interactive and development strategies Expert knowledge of web standards and trends with experience in cross browser compatibility and testing Able to produce custom gaming and interactive elements Experience working with and creating custom applications in tools such as Flash, Dreamweaver, Eclipse Microsoft Visual Studio and hand coding in a tool like Notepad. Must be able to manage multiple projects, meet deadlines, use prioritization skills with high attention to detail Demonstrate accuracy and attention-to-detail using sound development techniques in and Agile programming/project environment Ability to offer innovative, creative solutions for organizational problems Updates job knowledge by studying state-of-the-art development tools, programming techniques, and computing equipment; participating in educational opportunities; reading professional publications; maintaining personal networks; participating in professional organizationsRequirements:Bachelor’s degree or equivalent work experience in Computer Science or related field requiredMinimum of 2– 4 years experiencePresent a portfolio of work that demonstrates well-executed, persuasive, and smart creative solutions based on business objectives, on request Extensive knowledge of eLearning , game development, and other development programs and languages including; JavaScript, HTML, HTML 5, Adobe Flash, ActionScript 2/3, JSP, AJAX, jQuery, PhotoShop, Illustrator, Audio editing software, Adobe Captivate, Lectora, Articulate, Adobe Connect, Acrobat and Microsoft Office Suite Expert knowledge of web and application programming principles and standards within an agile environmentSome knowledge of SCORM/AICC and Learning Management System operationStrong technical aptitudeExcellent analytical and troubleshooting skillsExcellent oral and written communication skills with a willingness to share ideas and contribute to a collaborative effortEnsure quality control throughout the project lifecycleAny avatar creation or video editing / encoding experience a plus ""Adobe Flash"" and ""PhotoShop"" and ""Illustrator"" and (""Audio editing software"" or ""Adobe Captivate"" or ""Lectora"" or ""Articulate"" or ""Adobe Connect"" or""Acrobat"")"
UI/UX Engineer,"The ideal candidate will thrive in a work environment that requires strong problem solving skills and independent self-direction, combined with an aptitude for collaboration and open communication. This candidate has advanced design and visualization background with attention to detail, the ability to adapt to changing situations and tight deadlines, and is focused on delivering both highly analytical and creative ideas to the design. What you’ll be doing:Creates exemplary project deliverables including wireframes, site maps, taxonomies, screen flows or process diagrams, task analyses, competitive analyses, etc.At least 3 work samples are required to apply.Takes on very large or very complex design projects; Blazes new trails for Verizon sites, applications, and digital experiences.Leads cross-team ideation sessions. Uses techniques such as personas, scenarios, and mental models to focus and improve solution designs.Has a broad understanding of interface technologies, and knows enough about HTML 5, CSS, Parallax, etc. to make informed design decisions. Experienced with designing for CMS-driven sites.Designs user experiences for multiple digital channels, including mobile websites and apps, tablets, social platforms, etc.Ability to set the direction for user experience projects large and smallCoordinates deliverables with other team resources in addition to managing own schedule; Able to create estimates for potential project work.Ability to understand complex business issues and develop solutions to simplify these for end users.Ability to influence groups to adapt the best solutions and to develop wise compromises when necessary.Ability to find answers to difficult questions and inform design decisions through self-guided research.Must be a quick learner, a self-motivator, a hard worker, a systematic and critical thinker, a problem-solver, and an excellent collaborator with other internal teams. RequirementsBS/BA degree in technical communication, information design, information architecture, cognitive psychology, interaction design, graphic design or equivalent experience in related field.5 or more years of experience as an information architect, interaction designer, or similar user experience role.Excellent communicator able toEfficiently create clear, error-free deliverables for clients and for our creative design and technical teams.Confidently advocate for user experience principles and design decisions on a project-in a professional, collaborative manner.Speak thoughtfully and listen carefully and use these skills to build strong relationships with clients and colleaguesLead other team members on large shared projects; mentor individual team members to help them own smaller projects Additional RequirementsPortfolio to accompany resume including project wireframe examplesBackground check and reference checks required upon hire Primary Skill Requirement: UX/UI Design  (""UX"", ""User Experience"", Portfolio, HTML 5, CSS,"
